datetime,date,source,topic,headline,url,domain,country
2022-11-17T19:00:00.000Z,2022-11-17,oilprice.com,war,Steel Prices Face Further Downward Pressure As Extra Supply Looms,https://oilprice.com/Metals/Commodities/Steel-Prices-Face-Further-Downward-Pressure-As-Extra-Supply-Looms.html,Metals/Commodities,
2022-11-17T01:00:00.000Z,2022-11-17,oilprice.com,political_economy,Why LNG Spot Prices Dont Reflect Soaring Demand,https://oilprice.com/Energy/Natural-Gas/Why-LNG-Spot-Prices-Dont-Reflect-Soaring-Demand.html,Energy/Natural-Gas,
2022-11-16T15:00:00.000Z,2022-11-16,oilprice.com,political_economy,Hedge Funds Bullish On Oil Despite Demand Fears,https://oilprice.com/Energy/Energy-General/Hedge-Funds-Bullish-On-Oil-Despite-Demand-Fears.html,Energy/Energy-General,
2022-11-15T17:01:00.000Z,2022-11-15,oilprice.com,political_economy,Chinese Demand Concerns Continue To Spook Oil Markets,https://oilprice.com/Energy/Energy-General/Chinese-Demand-Concerns-Continue-To-Spook-Oil-Markets.html,Energy/Energy-General,
2022-11-15T21:00:00.000Z,2022-11-15,oilprice.com,political_economy,How The Price Cap On Russian Oil Could Cripple Indias Crude Imports,https://oilprice.com/Energy/Oil-Prices/How-The-Price-Cap-On-Russian-Oil-Could-Cripple-Indias-Crude-Imports.html,Energy/Oil-Prices,
2022-11-15T18:00:00.000Z,2022-11-15,oilprice.com,political_economy,Russia Moves To Counter Western Sanctions With New Transit Route,https://oilprice.com/Geopolitics/International/Russia-Moves-To-Counter-Western-Sanctions-With-New-Transit-Route.html,Geopolitics/International,
2022-11-15T09:23:52.000Z,2022-11-15,oilprice.com,political_economy,Why Demand Destruction Is More Worrying Than A Supply Crunch In Oil Markets,https://oilprice.com/Energy/Energy-General/Why-Demand-Destruction-Is-More-Worrying-Than-A-Supply-Crunch-In-Oil-Markets.html,Energy/Energy-General,
2022-11-14T16:00:00.000Z,2022-11-14,oilprice.com,political_economy,OPEC Cuts Oil Demand Growth Estimates Yet Again,https://oilprice.com/Energy/Energy-General/OPEC-Cuts-Oil-Demand-Growth-Estimates-Yet-Again.html,Energy/Energy-General,
2022-11-14T14:03:08.000Z,2022-11-14,oilprice.com,political_economy,OPEC Oil Production Fell In October As Members Missed Targets,https://oilprice.com/Energy/Energy-General/OPEC-Oil-Production-Fell-In-October-As-Members-Missed-Targets.html,Energy/Energy-General,
2022-11-14T19:00:00.000Z,2022-11-14,oilprice.com,war,What Does Russias Kherson Retreat Mean For The War In Ukraine,https://oilprice.com/Geopolitics/International/What-Does-Russias-Kherson-Retreat-Mean-For-The-War-In-Ukraine.html,Geopolitics/International,
2022-11-12T22:00:00.000Z,2022-11-12,oilprice.com,political_economy,Synthetic Graphite Becomes Crucial To Meeting Battery Demand Surge,https://oilprice.com/Energy/Energy-General/Synthetic-Graphite-Becomes-Crucial-To-Meeting-Battery-Demand-Surge.html,Energy/Energy-General,
2022-11-14T06:18:26.000Z,2022-11-14,oilprice.com,political_economy,The Growing Anti OPEC Movement Is Disastrous For Oil Markets,https://oilprice.com/Energy/Energy-General/The-Growing-Anti-OPEC-Movement-Is-Disastrous-For-Oil-Markets.html,Energy/Energy-General,
2022-11-11T14:30:00.000Z,2022-11-11,oilprice.com,political_economy,Better Than Expected Inflation Data Sparks Hope For Oil Markets,https://oilprice.com/Energy/Energy-General/Better-Than-Expected-Inflation-Data-Sparks-Hope-For-Oil-Markets.html,Energy/Energy-General,
2022-11-11T13:48:59.000Z,2022-11-11,oilprice.com,political_economy,Saudi Arabia OPEC Must Be Cautious With Its Oil Production Policy,https://oilprice.com/Energy/Energy-General/Saudi-Arabia-OPEC-Must-Be-Cautious-With-Its-Oil-Production-Policy.html,Energy/Energy-General,
2022-11-10T23:00:00.000Z,2022-11-10,oilprice.com,political_economy,The EUs Embargo On Russian Oil Will Be A Boon For OPEC,https://oilprice.com/Energy/Crude-Oil/The-EUs-Embargo-On-Russian-Oil-Will-Be-A-Boon-For-OPEC.html,Energy/Crude-Oil,
2022-11-10T14:07:03.000Z,2022-11-10,oilprice.com,political_economy,Oil Prices Jump As US Inflation Comes Below Expectations,https://oilprice.com/Energy/Oil-Prices/Oil-Prices-Jump-As-US-Inflation-Comes-Below-Expectations.html,Energy/Oil-Prices,
2022-11-10T09:12:21.000Z,2022-11-10,oilprice.com,political_economy,High LNG Prices Have Sparked Demand Destruction In India,https://oilprice.com/Energy/Energy-General/High-LNG-Prices-Have-Sparked-Demand-Destruction-In-India.html,Energy/Energy-General,
2022-11-09T13:26:25.000Z,2022-11-09,oilprice.com,political_economy,IEA Chief OPEC May Have To Rethink Its Decision To Cut Oil Production,https://oilprice.com/Energy/Energy-General/IEA-Chief-OPEC-May-Have-To-Rethink-Its-Decision-To-Cut-Oil-Production.html,Energy/Energy-General,
2022-11-09T18:00:00.000Z,2022-11-09,oilprice.com,war,New Technology Can Combat Flooding In Emerging Markets,https://oilprice.com/Energy/Energy-General/New-Technology-Can-Combat-Flooding-In-Emerging-Markets.html,Energy/Energy-General,
2022-11-09T18:00:00.000Z,2022-11-09,oilprice.com,natural_disaster,New Technology Can Combat Flooding In Emerging Markets,https://oilprice.com/Energy/Energy-General/New-Technology-Can-Combat-Flooding-In-Emerging-Markets.html,Energy/Energy-General,
2022-11-09T07:49:08.000Z,2022-11-09,oilprice.com,political_economy,Standard Chartered The Risk Of Negative Oil Demand Growth Is Rising,https://oilprice.com/Energy/Energy-General/Standard-Chartered-The-Risk-Of-Negative-Oil-Demand-Growth-Is-Rising.html,Energy/Energy-General,
2022-11-09T01:00:00.000Z,2022-11-09,oilprice.com,political_economy,Global Energy Driven Inflation May Ease As China Sees Lower Growth,https://oilprice.com/Energy/Energy-General/Global-Energy-Driven-Inflation-May-Ease-As-China-Sees-Lower-Growth.html,Energy/Energy-General,
2022-11-08T16:00:00.000Z,2022-11-08,oilprice.com,political_economy,Oil Tankers To See Biggest Demand Surge In Decades,https://oilprice.com/Energy/Crude-Oil/Oil-Tankers-To-See-Biggest-Demand-Surge-In-Decades.html,Energy/Crude-Oil,
2022-11-08T20:00:00.000Z,2022-11-08,oilprice.com,war,Europe Ramps Up Renewable Capacity Amid War In Ukraine,https://oilprice.com/Alternative-Energy/Renewable-Energy/Europe-Ramps-Up-Renewable-Capacity-Amid-War-In-Ukraine.html,Alternative-Energy/Renewable-Energy,
2022-11-08T01:00:00.000Z,2022-11-08,oilprice.com,political_economy,The Price Cap Era And The Demise Of The Free Energy Market,https://oilprice.com/Energy/Energy-General/The-Price-Cap-Era-And-The-Demise-Of-The-Free-Energy-Market.html,Energy/Energy-General,
2022-11-07T18:00:00.000Z,2022-11-07,oilprice.com,political_economy,Russias Shipping Crude Oil Like Mad Ahead Of Sanctions,https://oilprice.com/Energy/Oil-Prices/Russias-Shipping-Crude-Oil-Like-Mad-Ahead-Of-Sanctions.html,Energy/Oil-Prices,
2022-11-07T17:00:00.000Z,2022-11-07,oilprice.com,political_economy,German Economist Sues OPEC Wants 50 In Compensation,https://oilprice.com/Energy/Energy-General/German-Economist-Sues-OPEC-Wants-50-In-Compensation.html,Energy/Energy-General,
2022-11-04T18:00:00.000Z,2022-11-04,oilprice.com,political_economy,OPEC Higher Oil Investments Are Needed To Avoid Rampant Volatility,https://oilprice.com/Energy/Energy-General/OPEC-Higher-Oil-Investments-Are-Needed-To-Avoid-Rampant-Volatility.html,Energy/Energy-General,
2022-11-04T13:00:00.000Z,2022-11-04,oilprice.com,political_economy,Chinese Power Demand Is Set To Soar,https://oilprice.com/Energy/Energy-General/Chinese-Power-Demand-Is-Set-To-Soar.html,Energy/Energy-General,
2022-11-04T13:00:00.000Z,2022-11-04,oilprice.com,war,Warnings Of War In Libya,https://oilprice.com/Energy/Energy-General/Warnings-Of-War-In-Libya.html,Energy/Energy-General,
2022-11-04T13:00:00.000Z,2022-11-04,oilprice.com,political_economy,Oil Prices Climb Despite Growing Recession Concerns,https://oilprice.com/Energy/Energy-General/Oil-Prices-Climb-Despite-Growing-Recession-Concerns.html,Energy/Energy-General,
2022-11-03T01:00:00.000Z,2022-11-03,oilprice.com,political_economy,Central Banks Are Buying Gold At The Fastest Pace In 55 Years,https://oilprice.com/Energy/Energy-General/Central-Banks-Are-Buying-Gold-At-The-Fastest-Pace-In-55-Years.html,Energy/Energy-General,
2022-11-02T23:00:00.000Z,2022-11-02,oilprice.com,political_economy,KeystoneXL Pipeline Couldve Weakened OPEC Bargaining Position,https://oilprice.com/Energy/Energy-General/KeystoneXL-Pipeline-Couldve-Weakened-OPEC-Bargaining-Position.html,Energy/Energy-General,
2022-11-03T08:23:10.000Z,2022-11-03,oilprice.com,political_economy,Bidens Rocky Relationship With Big Oil And OPEC,https://oilprice.com/Energy/Crude-Oil/Bidens-Rocky-Relationship-With-Big-Oil-And-OPEC.html,Energy/Crude-Oil,
2022-11-02T20:00:00.000Z,2022-11-02,oilprice.com,political_economy,Rising Interest Rates Weigh On Renewable Growth,https://oilprice.com/Energy/Energy-General/Rising-Interest-Rates-Weigh-On-Renewable-Growth.html,Energy/Energy-General,
2022-11-02T17:00:00.000Z,2022-11-02,oilprice.com,war,Russias War Is Wreaking Havoc On Kazakhstans Economy,https://oilprice.com/Geopolitics/International/Russias-War-Is-Wreaking-Havoc-On-Kazakhstans-Economy.html,Geopolitics/International,
2022-11-01T23:00:00.000Z,2022-11-01,oilprice.com,political_economy,The Next OPEC Like Cartel Could Be In Battery Metals,https://oilprice.com/Energy/Energy-General/The-Next-OPEC-Like-Cartel-Could-Be-In-Battery-Metals.html,Energy/Energy-General,
2022-11-01T22:00:00.000Z,2022-11-01,oilprice.com,political_economy,How OPEC Outplayed Biden,https://oilprice.com/Energy/Crude-Oil/How-OPEC-Outplayed-Biden.html,Energy/Crude-Oil,
2022-11-03T07:37:08.000Z,2022-11-03,oilprice.com,political_economy,IEF EU Embargo Could Send Oil Prices Well Above 100,https://oilprice.com/Energy/Energy-General/IEF-EU-Embargo-Could-Send-Oil-Prices-Well-Above-100.html,Energy/Energy-General,
2022-12-28T22:11:11.000Z,2022-12-28,oilprice.com,political_economy,Americas Biggest Gas Producer Sees 30 Output Cut Over Storm,https://oilprice.com/Energy/Natural-Gas/Americas-Biggest-Gas-Producer-Sees-30-Output-Cut-Over-Storm.html,Energy/Natural-Gas,
2022-12-28T22:11:11.000Z,2022-12-28,oilprice.com,natural_disaster,Americas Biggest Gas Producer Sees 30 Output Cut Over Storm,https://oilprice.com/Energy/Natural-Gas/Americas-Biggest-Gas-Producer-Sees-30-Output-Cut-Over-Storm.html,Energy/Natural-Gas,
2022-12-29T01:00:00.000Z,2022-12-29,oilprice.com,natural_disaster,Winter Storm Elliott Highlights Vulnerability Of US Energy Systems,https://oilprice.com/Energy/Energy-General/Winter-Storm-Elliott-Highlights-Vulnerability-Of-US-Energy-Systems.html,Energy/Energy-General,
2022-12-28T15:00:00.000Z,2022-12-28,oilprice.com,political_economy,Russia Didnt Consult With OPEC Over Price Cap Retaliation,https://oilprice.com/Energy/Energy-General/Russia-Didnt-Consult-With-OPEC-Over-Price-Cap-Retaliation.html,Energy/Energy-General,
2022-12-28T08:25:38.000Z,2022-12-28,oilprice.com,natural_disaster,US Natural Gas Production Plunges As Winter Storm Wreaks Havoc,https://oilprice.com/Energy/Energy-General/US-Natural-Gas-Production-Plunges-As-Winter-Storm-Wreaks-Havoc.html,Energy/Energy-General,
2022-12-27T20:00:00.000Z,2022-12-27,oilprice.com,war,War And Supply Chain Issues Dominated Steel Markets In 2022,https://oilprice.com/Metals/Commodities/War-And-Supply-Chain-Issues-Dominated-Steel-Markets-In-2022.html,Metals/Commodities,
2022-12-27T17:00:00.000Z,2022-12-27,oilprice.com,political_economy,Russia Admits The Oil Price Cap Could Widen Its 2023 Budget Deficit,https://oilprice.com/Energy/Energy-General/Russia-Admits-The-Oil-Price-Cap-Could-Widen-Its-2023-Budget-Deficit.html,Energy/Energy-General,
2022-12-26T15:00:00.000Z,2022-12-26,oilprice.com,natural_disaster,Huge US Winter Storm Threatens To Tighten LNG Market,https://oilprice.com/Energy/Energy-General/Huge-US-Winter-Storm-Threatens-To-Tighten-LNG-Market.html,Energy/Energy-General,
2022-12-23T13:00:00.000Z,2022-12-23,oilprice.com,political_economy,Oil Traders Fear Further Interest Rate Hikes,https://oilprice.com/Energy/Energy-General/Oil-Traders-Fear-Further-Interest-Rate-Hikes.html,Energy/Energy-General,
2022-12-23T20:00:00.000Z,2022-12-23,oilprice.com,political_economy,How Europes Natural Gas Price Cap Could Backfire,https://oilprice.com/Energy/Energy-General/How-Europes-Natural-Gas-Price-Cap-Could-Backfire.html,Energy/Energy-General,
2022-12-23T21:00:00.000Z,2022-12-23,oilprice.com,war,Could The Balkans Become The Next Frontline In Russias Geopolitical Game,https://oilprice.com/Geopolitics/International/Could-The-Balkans-Become-The-Next-Frontline-In-Russias-Geopolitical-Game.html,Geopolitics/International,
2022-12-22T17:00:00.000Z,2022-12-22,oilprice.com,political_economy,Peter Schiff Global Inflation Will Push People To Buy More Gold,https://oilprice.com/Finance/the-Economy/Peter-Schiff-Global-Inflation-Will-Push-People-To-Buy-More-Gold.html,Finance/the-Economy,
2022-12-22T15:00:00.000Z,2022-12-22,oilprice.com,political_economy,Indias Oil And Gas Demand Could Disappoint In 2023,https://oilprice.com/Energy/Crude-Oil/Indias-Oil-And-Gas-Demand-Could-Disappoint-In-2023.html,Energy/Crude-Oil,
2022-12-22T08:36:42.000Z,2022-12-22,oilprice.com,natural_disaster,Oil Prices Climb Higher As The US Braces For A Winter Storm,https://oilprice.com/Energy/Energy-General/Oil-Prices-Climb-Higher-As-The-US-Braces-For-A-Winter-Storm.html,Energy/Energy-General,
2022-12-21T18:00:00.000Z,2022-12-21,oilprice.com,political_economy,Nuclear Deal Doubts Weigh On Irans National Currency,https://oilprice.com/Geopolitics/International/Nuclear-Deal-Doubts-Weigh-On-Irans-National-Currency.html,Geopolitics/International,
2022-12-20T22:00:00.000Z,2022-12-20,oilprice.com,war,Russia Strengthens Military Ties With Iran,https://oilprice.com/Geopolitics/International/Russia-Strengthens-Military-Ties-With-Iran.html,Geopolitics/International,
2022-12-21T09:35:02.000Z,2022-12-21,oilprice.com,political_economy,Will Iraq Finally Start To Use Its Natural Gas Reserves,https://oilprice.com/Energy/Natural-Gas/Will-Iraq-Finally-Start-To-Use-Its-Natural-Gas-Reserves.html,Energy/Natural-Gas,
2022-12-19T22:00:00.000Z,2022-12-19,oilprice.com,political_economy,Is Gold Still A Good Hedge Against Inflation,https://oilprice.com/Metals/Gold/Is-Gold-Still-A-Good-Hedge-Against-Inflation.html,Metals/Gold,
2022-12-19T19:00:00.000Z,2022-12-19,oilprice.com,war,Coal Is Fueling A Pollution Problem In Central Asia,https://oilprice.com/The-Environment/Global-Warming/Coal-Is-Fueling-A-Pollution-Problem-In-Central-Asia.html,The-Environment/Global-Warming,
2022-12-19T17:00:00.000Z,2022-12-19,oilprice.com,war,UK MPs Warn Hydrogen Not A Panacea For Emissions Problems,https://oilprice.com/Energy/Energy-General/UK-MPs-Warn-Hydrogen-Not-A-Panacea-For-Emissions-Problems.html,Energy/Energy-General,
2022-12-19T15:00:00.000Z,2022-12-19,oilprice.com,political_economy,Russias Response To The Oil Price Cap Is Nearly Ready,https://oilprice.com/Energy/Energy-General/Russias-Response-To-The-Oil-Price-Cap-Is-Nearly-Ready.html,Energy/Energy-General,
2022-12-18T22:00:00.000Z,2022-12-18,oilprice.com,war,Why US Gasoline Prices Are Falling Towards 3,https://oilprice.com/Energy/Crude-Oil/Why-US-Gasoline-Prices-Are-Falling-Towards-3.html,Energy/Crude-Oil,
2022-12-16T17:00:00.000Z,2022-12-16,oilprice.com,political_economy,Top UK Oil And Gas Producer Backs Out Of Licensing Because Of Windfall Tax,https://oilprice.com/Energy/Energy-General/Top-UK-Oil-And-Gas-Producer-Backs-Out-Of-Licensing-Because-Of-Windfall-Tax.html,Energy/Energy-General,
2022-12-18T16:00:00.000Z,2022-12-18,oilprice.com,war,NATO On Edge As Russia Ramps Up Military Activity In The Arctic,https://oilprice.com/Geopolitics/International/NATO-On-Edge-As-Russia-Ramps-Up-Military-Activity-In-The-Arctic.html,Geopolitics/International,
2022-12-17T16:00:00.000Z,2022-12-17,oilprice.com,war,Turkmenistan Is The Center Of A Geopolitical Tug Of War,https://oilprice.com/Energy/Energy-General/Turkmenistan-Is-The-Center-Of-A-Geopolitical-Tug-Of-War.html,Energy/Energy-General,
2022-12-16T20:00:00.000Z,2022-12-16,oilprice.com,political_economy,When Will High Interest Rates Impact Car Demand,https://oilprice.com/Energy/Energy-General/When-Will-High-Interest-Rates-Impact-Car-Demand.html,Energy/Energy-General,
2022-12-16T19:00:00.000Z,2022-12-16,oilprice.com,war,Russia Ramped Up Military Satellite Launches In 2022,https://oilprice.com/Geopolitics/International/Russia-Ramped-Up-Military-Satellite-Launches-In-2022.html,Geopolitics/International,
2022-12-16T14:00:00.000Z,2022-12-16,oilprice.com,political_economy,The Geopolitical Ramifications Of Price Caps,https://oilprice.com/Energy/Energy-General/The-Geopolitical-Ramifications-Of-Price-Caps.html,Energy/Energy-General,
2022-12-15T23:00:00.000Z,2022-12-15,oilprice.com,political_economy,Russia Takes Cautious Approach To Oil Price Cap,https://oilprice.com/Energy/Crude-Oil/Russia-Takes-Cautious-Approach-To-Oil-Price-Cap.html,Energy/Crude-Oil,
2022-12-15T20:00:00.000Z,2022-12-15,oilprice.com,war,Central Asias Water Wars Are Heating Up,https://oilprice.com/Geopolitics/International/Central-Asias-Water-Wars-Are-Heating-Up.html,Geopolitics/International,
2022-12-14T14:52:38.000Z,2022-12-14,oilprice.com,political_economy,Russia To Post A Massive 55 Billion Budget Deficit In December,https://oilprice.com/Energy/Energy-General/Russia-To-Post-A-Massive-55-Billion-Budget-Deficit-In-December.html,Energy/Energy-General,
2022-12-14T01:00:00.000Z,2022-12-14,oilprice.com,war,Why Oil Traders Are Wary Of Buying Crude,https://oilprice.com/Energy/Energy-General/Why-Oil-Traders-Are-Wary-Of-Buying-Crude.html,Energy/Energy-General,
2022-12-13T23:00:00.000Z,2022-12-13,oilprice.com,natural_disaster,US Consumers Pick Up The Bill For Billions In Storm Repair Costs,https://oilprice.com/Energy/Energy-General/US-Consumers-Pick-Up-The-Bill-For-Billions-In-Storm-Repair-Costs.html,Energy/Energy-General,
2022-12-13T19:00:00.000Z,2022-12-13,oilprice.com,political_economy,A Peek At Russias Response To The G7 Oil Price Cap,https://oilprice.com/Energy/Energy-General/A-Peek-At-Russias-Response-To-The-G7-Oil-Price-Cap.html,Energy/Energy-General,
2022-12-13T15:01:42.000Z,2022-12-13,oilprice.com,political_economy,OPEC Leaves Global Oil Demand Outlook Untouched,https://oilprice.com/Energy/Crude-Oil/OPEC-Leaves-Global-Oil-Demand-Outlook-Untouched.html,Energy/Crude-Oil,
2022-12-13T17:00:00.000Z,2022-12-13,oilprice.com,political_economy,US Inflation Falling Quicker Than Expected,https://oilprice.com/Energy/Energy-General/US-Inflation-Falling-Quicker-Than-Expected.html,Energy/Energy-General,
2022-12-12T10:18:39.000Z,2022-12-12,oilprice.com,political_economy,The Oil Price Cap Continues To Baffle Traders,https://oilprice.com/Energy/Energy-General/The-Oil-Price-Cap-Continues-To-Baffle-Traders.html,Energy/Energy-General,
2022-12-09T15:50:07.000Z,2022-12-09,oilprice.com,political_economy,Russia Balks At Stupid Oil Price Cap Mulls Production Cut,https://oilprice.com/Energy/Crude-Oil/Russia-Balks-At-Stupid-Oil-Price-Cap-Mulls-Production-Cut.html,Energy/Crude-Oil,
2022-12-09T13:15:07.000Z,2022-12-09,oilprice.com,political_economy,Russia Is Selling Crude Oil To Asia Above The 60 Price Cap,https://oilprice.com/Energy/Energy-General/Russia-Is-Selling-Crude-Oil-To-Asia-Above-The-60-Price-Cap.html,Energy/Energy-General,
2022-12-09T01:00:00.000Z,2022-12-09,oilprice.com,political_economy,The Oil Price Cap Was Designed To Stop Prices Soaring,https://oilprice.com/Energy/Energy-General/The-Oil-Price-Cap-Was-Designed-To-Stop-Prices-Soaring.html,Energy/Energy-General,
2022-12-08T13:25:15.000Z,2022-12-08,oilprice.com,political_economy,Russia Claims Price Cap Wont Seriously Hit Its Oil Production,https://oilprice.com/Energy/Energy-General/Russia-Claims-Price-Cap-Wont-Seriously-Hit-Its-Oil-Production.html,Energy/Energy-General,
2022-12-07T17:00:00.000Z,2022-12-07,oilprice.com,political_economy,The Clock Is Ticking For The EU To Agree On A Gas Price Cap,https://oilprice.com/Energy/Natural-Gas/The-Clock-Is-Ticking-For-The-EU-To-Agree-On-A-Gas-Price-Cap.html,Energy/Natural-Gas,
2022-12-08T00:00:00.000Z,2022-12-08,oilprice.com,political_economy,Solar Stocks On The Move As Tariff Probe Fears Fade,https://oilprice.com/Energy/Energy-General/Solar-Stocks-On-The-Move-As-Tariff-Probe-Fears-Fade.html,Energy/Energy-General,
2022-12-07T18:00:00.000Z,2022-12-07,oilprice.com,political_economy,Central Banks Continue To Stock Up On Gold,https://oilprice.com/Metals/Gold/Central-Banks-Continue-To-Stock-Up-On-Gold.html,Metals/Gold,
2022-12-07T15:00:00.000Z,2022-12-07,oilprice.com,political_economy,The Russian Oil Price Cap Isnt As Simple As It Seems,https://oilprice.com/Energy/Energy-General/The-Russian-Oil-Price-Cap-Isnt-As-Simple-As-It-Seems.html,Energy/Energy-General,
2022-12-07T13:41:47.000Z,2022-12-07,oilprice.com,political_economy,China Ignores Price Cap And Buys Russian Oil At Deep Discounts,https://oilprice.com/Energy/Energy-General/China-Ignores-Price-Cap-And-Buys-Russian-Oil-At-Deep-Discounts.html,Energy/Energy-General,
2022-12-06T23:00:00.000Z,2022-12-06,oilprice.com,political_economy,The Impact of Energy Inflation A 2 3 Trillion Wealth Transfer,https://oilprice.com/Energy/Crude-Oil/The-Impact-of-Energy-Inflation-A-2-3-Trillion-Wealth-Transfer.html,Energy/Crude-Oil,
2022-12-06T17:00:00.000Z,2022-12-06,oilprice.com,political_economy,Europe Faces Stress Test As Arctic Blast Drives Surge In Power Demand,https://oilprice.com/Energy/Energy-General/Europe-Faces-Stress-Test-As-Arctic-Blast-Drives-Surge-In-Power-Demand.html,Energy/Energy-General,
2022-12-06T18:00:00.000Z,2022-12-06,oilprice.com,war,Russias Army Is Running Out Of Ammunition,https://oilprice.com/Geopolitics/International/Russias-Army-Is-Running-Out-Of-Ammunition.html,Geopolitics/International,
2022-12-06T15:00:00.000Z,2022-12-06,oilprice.com,political_economy,OPEC Is Playing The Long Game,https://oilprice.com/Energy/Energy-General/OPEC-Is-Playing-The-Long-Game.html,Energy/Energy-General,
2022-12-05T07:03:15.000Z,2022-12-05,oilprice.com,political_economy,OPEC Leaves Production Quotas Unchanged,https://oilprice.com/Energy/Energy-General/OPEC-Leaves-Production-Quotas-Unchanged.html,Energy/Energy-General,
2022-12-04T22:00:00.000Z,2022-12-04,oilprice.com,political_economy,Looming Recession May Be The Energy Transitions Biggest Threat,https://oilprice.com/Alternative-Energy/Renewable-Energy/Looming-Recession-May-Be-The-Energy-Transitions-Biggest-Threat.html,Alternative-Energy/Renewable-Energy,
2022-12-02T23:02:12.000Z,2022-12-02,oilprice.com,political_economy,Russia Boosts Production While OPEC Considers Deeper Oil Output Cuts,https://oilprice.com/Energy/Crude-Oil/Russia-Boosts-Production-While-OPEC-Considers-Deeper-Oil-Output-Cuts.html,Energy/Crude-Oil,
2022-12-03T20:00:00.000Z,2022-12-03,oilprice.com,war,Osaska University Scientists Work Towards Eliminating Key Bottlenecks In Hydroge,https://oilprice.com/Alternative-Energy/Fuel-Cells/Osaska-University-Scientists-Work-Towards-Eliminating-Key-Bottlenecks-In-Hydroge.html,Alternative-Energy/Fuel-Cells,
2022-12-04T18:00:00.000Z,2022-12-04,oilprice.com,war,Urban Areas See Opportunities In Cooling Tech To Combat Climate Change,https://oilprice.com/Energy/Energy-General/Urban-Areas-See-Opportunities-In-Cooling-Tech-To-Combat-Climate-Change.html,Energy/Energy-General,
2022-12-02T21:00:00.000Z,2022-12-02,oilprice.com,political_economy,Asia Splurges On Record Oil Imports Ahead Of Sanctions On Russia,https://oilprice.com/Energy/Crude-Oil/Asia-Splurges-On-Record-Oil-Imports-Ahead-Of-Sanctions-On-Russia.html,Energy/Crude-Oil,
2022-12-02T19:00:00.000Z,2022-12-02,oilprice.com,war,The Environmental Consequence Of Burning Rubber,https://oilprice.com/The-Environment/Global-Warming/The-Environmental-Consequence-Of-Burning-Rubber.html,The-Environment/Global-Warming,
2022-12-02T15:00:00.000Z,2022-12-02,oilprice.com,political_economy,Higher Oil Prices May Convince OPEC To Maintain Production,https://oilprice.com/Energy/Energy-General/Higher-Oil-Prices-May-Convince-OPEC-To-Maintain-Production.html,Energy/Energy-General,
2023-02-01T02:00:00.000Z,2023-02-01,oilprice.com,political_economy,Chinese Demand Will Drive Oil Prices This Year,https://oilprice.com/Energy/Crude-Oil/Chinese-Demand-Will-Drive-Oil-Prices-This-Year.html,Energy/Crude-Oil,
2023-01-30T17:00:00.000Z,2023-01-30,oilprice.com,political_economy,Why Middle East Producers Cut Prices In The Face Of Soaring Chinese Oil Demand,https://oilprice.com/Energy/Oil-Prices/Why-Middle-East-Producers-Cut-Prices-In-The-Face-Of-Soaring-Chinese-Oil-Demand.html,Energy/Oil-Prices,
2023-01-30T19:00:00.000Z,2023-01-30,oilprice.com,political_economy,The Push To Modernize Power Grids Is Fueling Demand For A Key Metal,https://oilprice.com/Metals/Commodities/The-Push-To-Modernize-Power-Grids-Is-Fueling-Demand-For-A-Key-Metal.html,Metals/Commodities,
2023-01-30T09:10:36.000Z,2023-01-30,oilprice.com,political_economy,Oil Prices Set To Climb On Rumors That The Fed Will Stop Hiking Interest Rates,https://oilprice.com/Energy/Energy-General/Oil-Prices-Set-To-Climb-On-Rumors-That-The-Fed-Will-Stop-Hiking-Interest-Rates.html,Energy/Energy-General,
2023-01-30T00:00:00.000Z,2023-01-30,oilprice.com,political_economy,Windfall Taxes Sweep Through The Global Energy Sector,https://oilprice.com/Energy/Energy-General/Windfall-Taxes-Sweep-Through-The-Global-Energy-Sector.html,Energy/Energy-General,
2023-01-27T15:00:00.000Z,2023-01-27,oilprice.com,political_economy,EU Weighs 100 Price Cap For Russian Diesel Sold To Third Parties,https://oilprice.com/Energy/Gas-Prices/EU-Weighs-100-Price-Cap-For-Russian-Diesel-Sold-To-Third-Parties.html,Energy/Gas-Prices,
2023-01-27T15:00:00.000Z,2023-01-27,oilprice.com,political_economy,EU And G7 Discuss Russian Oil Product Price Caps,https://oilprice.com/Energy/Energy-General/EU-And-G7-Discuss-Russian-Oil-Product-Price-Caps.html,Energy/Energy-General,
2023-01-27T14:00:00.000Z,2023-01-27,oilprice.com,political_economy,The Inflation Reduction Act Is Accelerating The Energy Transition,https://oilprice.com/Alternative-Energy/Renewable-Energy/The-Inflation-Reduction-Act-Is-Accelerating-The-Energy-Transition.html,Alternative-Energy/Renewable-Energy,
2023-01-27T15:00:00.000Z,2023-01-27,oilprice.com,political_economy,Momentum Grows For Oil But Recession Fears Cap Gains,https://oilprice.com/Energy/Oil-Prices/Momentum-Grows-For-Oil-But-Recession-Fears-Cap-Gains.html,Energy/Oil-Prices,
2023-01-25T22:00:00.000Z,2023-01-25,oilprice.com,political_economy,Could Canada Pass Something Similar To The Inflation Reduction Act,https://oilprice.com/Energy/Energy-General/Could-Canada-Pass-Something-Similar-To-The-Inflation-Reduction-Act.html,Energy/Energy-General,
